Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;184a3875-3b86-4bdf-89e4-0533500ce058
Lattitude;43.01;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;048686fd-4b38-493f-bd5b-5ced11701d17
Lattitude;42.30;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;82ba5a86-10b5-4cb6-a84f-4fab47b956ff
Lattitude;42.39;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;7d48c670-a3ed-4881-a3dd-f7117057077e
Lattitude;42.59;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;9be1c05b-a7d3-4c5e-8029-d1e32f5a9fa3
Lattitude;43.05;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;0909738b-dc44-4402-a87e-e830718dfc1c
Lattitude;42.76;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;21abb444-1ba0-4f10-9463-c439eb28ace9
Lattitude;42.41;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;30d69845-1732-4aa3-836e-81b299bbe119
Lattitude;42.69;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;022d6137-1613-4716-a938-cbae15fa4413
Lattitude;42.68;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;b38450c2-4429-4371-ab85-fee0e52a782f
Lattitude;42.97;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2a0161d7-595f-44ad-a730-e02ea0a0f5c4
Lattitude;42.42;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;addab9fc-d7c4-4cf8-b6c7-3e7cc98fa5b5
Lattitude;42.88;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;aead634b-8a9e-42a0-a984-02d5835ead4f
Lattitude;42.90;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ef407309-6545-49ba-a813-4c7104a80308
Lattitude;42.70;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2a925512-ed1f-4be0-b39d-223d1b9a292f
Lattitude;42.48;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;888e0cd3-851a-498a-8881-8dfde4cbf671
Lattitude;42.88;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;e7765cf7-6133-4602-8ef3-630d9278ffc3
Lattitude;43.00;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;98801e7e-b374-4f40-a68e-7a15b452d115
Lattitude;42.39;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;6e0ff76f-8003-4f53-9c0f-239213ef62a1
Lattitude;42.67;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;260fe039-2c75-42ae-9094-8cf5c7569bb3
Lattitude;43.55;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2a98b43c-0fc1-4330-a6e3-29c40cc559ed
Lattitude;42.74;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;cc2e7e72-7a6b-4893-96ae-8324cf691eab
Lattitude;42.45;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;d605c5c4-6cca-4a02-bd83-3288a25503ed
Lattitude;42.53;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;6c35d98e-627e-41c3-a97a-fd0a5c02d0cb
Lattitude;43.10;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ae63480d-0891-43ae-87f3-2d68c88f187c
Lattitude;42.90;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2a5e69a6-1437-44eb-9fc5-d2b403ea90f3
Lattitude;42.45;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;6a69063e-13c8-40a8-be17-ddedd4d469b7
Lattitude;42.85;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;9242cd32-c398-498e-b036-9ca9d3f35e5c
Lattitude;42.59;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;3a44ecba-06ab-40a6-b464-808b9b59ec00
Lattitude;42.51;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;c4e56961-2a87-4af3-8592-8e6126791c3e
Lattitude;42.45;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;a1d6306f-207a-4b4e-8c07-ebbeb86ca44e
Lattitude;42.46;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;62861d8c-d0ad-417e-99e0-bd9914158267
Lattitude;42.70;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;fd689e4e-5e63-442e-a90e-f18242285d40
Lattitude;42.44;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;91fd73f6-4ec2-4ed5-93c4-4f8907ef7720
Lattitude;42.47;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;68d079b5-1375-4b04-8523-2660706d0008
Lattitude;42.47;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;fbbe3d2a-2f3e-4a2d-a4e8-1cd74ac81daf
Lattitude;42.88;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;918b3f00-029f-4f5c-8b30-9d06083defce
Lattitude;43.22;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;beb96a8f-e9bf-4cc7-b1c3-e61672b3f8bf
Lattitude;42.42;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;a9e19983-327e-410f-9605-73857f93cad9
Lattitude;42.84;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;13272af4-c7de-4236-acd0-01ccd3180357
Lattitude;42.72;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;f064ac12-d049-4fd4-81ea-e3bec6e9cc56
Lattitude;43.42;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;e792f99d-a043-4027-bfda-b6dad2d4b8d0
Lattitude;42.69;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;eb9412fc-2a8a-4609-9b76-0e845712abc7
Lattitude;42.77;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;24223d9c-d540-4e1a-8116-cda9f74b1f06
Lattitude;42.47;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;34843d7c-ac43-4fe5-9e5d-8287ed2c1af9
Lattitude;42.64;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;69762b2f-fc74-4a39-8a86-5b37d9513496
Lattitude;42.51;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;29920b95-ce84-45e0-b2c8-849e926cc259
Lattitude;42.84;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;14b1edd2-dafc-4bb4-ad7f-e60dc6940d2e
Lattitude;42.63;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;fb1c8f46-6e2f-4e6d-9812-e9ed0acb8a67
Lattitude;42.87;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ea1ee52c-aae6-4ef6-a188-7d6cc69c8014
Lattitude;42.93;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;6d780798-fccf-4884-9ed6-f96e1c269bfc
Lattitude;42.63;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;fea4dca6-e654-4fcd-a30d-01125a791c46
Lattitude;42.89;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;95bab64c-a498-4b9c-a924-120d9c285d59
Lattitude;42.54;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ffeaf842-005d-4ee8-8ac5-8f65ced36cd7
Lattitude;42.47;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ff4b5c9f-2d7c-47bf-9998-57cf5590e9c4
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;9ed07125-f36d-455e-85ef-0a1315ca1e3b
Lattitude;42.53;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;d30dd8c6-2578-4b0a-badc-e65bc0c413e9
Lattitude;42.64;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;1fc1329d-554b-41b9-a93e-8986e4b252c1
Lattitude;42.76;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;37c12288-3231-477f-bcdc-fe0e96b1709a
Lattitude;42.61;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;d1f91d89-b42d-430e-8d26-b4bfe93dd532
Lattitude;43.58;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;abeeccf0-5835-4184-9fe7-c54e27a0f294
Lattitude;42.30;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;523508ea-2535-42ad-97d6-c97e09a114f3
Lattitude;42.83;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;53516b26-e0c0-4c04-bd6d-934ae5f0e0f9
Lattitude;42.40;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;0a570a00-edc0-4b92-84ac-e8419b831337
Lattitude;42.54;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;024b8140-cea0-4b7d-a69c-44334d12ab3e
Lattitude;42.54;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;4a201265-ce81-4ed8-a6bf-bba8b12027cb
Lattitude;42.95;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;1f40c519-0bda-4de6-b419-a39b9896a2de
Lattitude;42.28;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;c4a923f3-a17e-423f-89ea-749042274d6a
Lattitude;42.38;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;aa5d9999-6467-400f-8766-7de16e1ffd4d
Lattitude;42.34;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;37a818a8-5c61-468f-8276-ffa1cdd16e94
Lattitude;42.58;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;a7b66655-174f-49ce-9557-0f1ede20a2ff
Lattitude;42.35;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;cfe0c43b-a6f3-4b2d-a1e6-dafc4a2d6f93
Lattitude;42.94;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;f13dc00f-7e37-45fe-9778-22b45c47d938
Lattitude;42.73;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;dc504674-7669-40ed-b58d-f041954d7f2f
Lattitude;42.73;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;60c38e09-9356-45b6-82df-e44690d179bb
Lattitude;42.73;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;da15a0f0-3851-44f6-93a0-2d84c7703d11
Lattitude;42.73;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;1c2d5cd4-b85c-42b7-a742-6bf428a93373
Lattitude;42.41;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;46917e30-0423-47e7-b2fa-492fbdda9a4b
Lattitude;42.90;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2325cf8c-9e85-4c63-a803-d0ae5efe3d49
Lattitude;42.64;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;b6fadc2c-d166-4026-8f02-c8c7a00726d0
Lattitude;42.61;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;833214fd-3785-4baa-8fa8-5cf3033d33f2
Lattitude;42.79;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;2f92d52d-ff1e-4437-ba1b-a8ddf3e7f167
Lattitude;42.72;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;75515dae-4f7c-4619-b28b-a15fbfb4f880
Lattitude;43.39;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;715b7bfc-ff70-411e-b5e3-02de78535930
Lattitude;42.40;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;48999400-2e8e-42c3-b515-4a9f8e321bf0
Lattitude;42.51;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;fc41f27c-a6d3-4188-a9f0-6db602df73b8
Lattitude;42.53;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;f5f1af4b-bde9-47b7-b86b-19171fb32dc7
Lattitude;42.49;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;95561861-b03a-4616-9d5b-ba15a4d0765a
Lattitude;42.63;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;05b51e54-906b-4442-98ff-96d183abfd72
Lattitude;42.59;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;7bf5d527-f194-4d38-9bb7-f0161320419a
Lattitude;42.68;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;c8843825-01bb-4f88-97cd-e30c63b8a4c0
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;6bdd0ad7-816b-4111-b018-1182cc746331
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;89a3dd1f-86a7-4f76-92a6-d1794c507440
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;ebdb1692-9281-4aca-8be1-c246b57854d2
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;0c09c1c7-034a-415e-ada5-1bbbc4819ded
Lattitude;42.66;ebebd1ea-fa92-448d-af96-7cdbcd578c32  ;69c2c6af-668c-4047-9d02-1dd7e4b91491
