Name;Tate Savings Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;64422cd2-29f7-40dd-a250-ad2b8ea8c99d
Name;Herokee St Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;311c9d47-b862-4d88-81b0-201bef66feae
Name;Oughton St Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;89c68c18-90d3-4568-80e0-f8ee93ed8aea
Name;Ts Southern Sf Mo;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;ada29b7b-717a-4d1e-8166-31074605f2e0
Name;Ashington St Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;c2f39c29-70fd-4570-bc25-891a385fa615
Name;D Cty B&T Bttndrf;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;ba5c3026-f006-4d5a-92c0-1e43fa49c580
Name;Ank Iowa;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;8e42e4a0-0424-4798-b868-2c0282ec7fcc
Name;Nited Bk Iowa;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;9f4cdbb4-befc-41d3-92b7-8ecbe2993fbf
Name;Irst Natl Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;3266f7a9-dcc8-47de-9e5d-373b4fdd1d0f
Name;Rimebank;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;b0be74c8-8c3b-49b9-8b8a-25f6e8e846e1
Name;Tate Glenwood;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;d2ffb7cd-312d-4f5a-8b62-61645d6be613
Name;Age Co Clarinda;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;b4984bf8-b06f-4559-8968-a4f79e39a262
Name;Vaila Bank;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;ad6d8aae-31bf-4881-8d76-5d1bab7d5f0c
Name;Ec Eagle Grove;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;ec400b28-c5d8-4108-b7c2-c3e322d42fe6
Name;Irst Waverly Ia;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;c1f316ff-4063-45bd-a6dc-e43ea37cc111
Name;Tate Bk & Trust;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;c2701e5a-8a10-43eb-be15-acf6f175ea13
Name;Owa Knoxville;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;fcefade4-8761-41c4-be70-568576108c76
Name;Rawford Denison;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;2fb12c3b-cf19-4287-a8a6-9875a31ca0dd
Name;Itizens Anamosa;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;829c3486-5336-4bd2-8a38-762147a1a8a0
Name;Armers Winterset;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;058af3d6-7feb-45b2-af7d-22d41df30514
Name;Nion State Bank;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;0d837db9-38c0-48aa-863f-57976505a100
Name;Armers Manchester;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;e68d1657-a2be-4804-aeae-e49994aabc7a
Name;Usb Bank Cresco;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;d0089fc2-a036-46df-a6ed-b681f4e48b81
Name;Ampton State Bank;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;437d696e-e338-4ffb-bac6-129fbd31e51d
Name;Irst Hampton;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;f0802a9f-d92d-4f32-ab1e-9459a65018a3
Name;Irst Ames;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;0d3bc001-a33d-4fbd-9a21-f1a39e5db0ba
Name;Idstates Bk N.A.;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;a2068324-5580-42d0-9242-70f9a6afa6e1
Name;Helby Harlan;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;5aa8a543-fae8-41cc-be74-43fe954e675c
Name;Ome Tr Osage;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;4ebd66b8-6ce0-4f72-98cd-efe82565cba9
Name;Entral Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;125286bd-ddae-41f2-b303-f97cede7f6f4
Name;Itizen Storm Lake;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;2459ba2f-860c-4a77-b849-76313a0ac74d
Name;Unana Savings Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;0838761b-f3fd-4b11-bbbb-6e5c1bc930ff
Name;Irst State Haward;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;63f2cb91-9c02-4552-bae6-36ea7d8f10b2
Name;Eokuck Co St Bk;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;e6ee7163-4ff7-4e66-afd3-c2da9dfc3f9c
Name;Avis Bloomfield;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;c77b5119-6f3b-407f-93c5-ae5123a6cf4d
Name;Aukon State Bank;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;6d251fc1-8126-418c-92a0-3293b81c24c6
Name;Ardin Co Eldora;e4c3cb42-ff0d-4692-b9e3-5976b229be39  ;e0d4de30-8f62-4c6a-af9b-1ad721bc8d8d
