Company Name;Anadarko Petroleum Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;09cad257-5310-4fae-a999-4b1523f0959d
Company Name;Analog Devices, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;d11fd6c6-0898-41a2-ae73-b62172383c66
Company Name;Anheuser-Busch Companies, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;7becee56-9d10-430e-a022-4a908cc404cd
Company Name;Anixter International Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;9a98fe8a-c75d-495a-8217-f5c739be60df
Company Name;AnnTaylor Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;af37f29f-a860-4077-9e69-edcbafc53cbf
Company Name;Anthem, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;228d865f-4ed2-46b9-8295-704e44b75c35
Company Name;AOL Time Warner Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;cad281f0-c4e0-4bbb-ab53-270cf1a0ea1f
Company Name;Aon Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;a81f457c-ad7b-4c44-8d51-a2159717994b
Company Name;Apache Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;26f8c3f7-5188-43dc-896f-881f3e996b58
Company Name;Apple Computer, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;b4e2d472-b2db-43b4-820b-627acb98ee29
Company Name;Applera Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;c145b033-6959-49a4-b4c9-50dd8dfed57c
Company Name;Applied Industrial Technologies, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;4e0558f0-38f0-48df-9bf5-18fbb61c13b6
Company Name;Applied Materials, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;1001a1c8-c2d1-4633-9b08-862f508a2778
Company Name;Aquila, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;19fd7512-ab61-4b80-97c7-5219ebc1a057
Company Name;ARAMARK Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;c1c18aa3-f2d0-40b0-8e46-c5ce8cede618
Company Name;Arch Coal, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;e7b251d1-7cfc-4897-80a5-47b6a0ee145c
Company Name;Archer Daniels Midland Company;8b215071-3047-476f-b22a-7051eb7207fa  ;90943fb0-20a0-4673-8356-dacc44b0b5de
Company Name;Arkansas Best Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;5c24ff65-9558-4b1f-87e2-02863bf00812
Company Name;Armstrong Holdings, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;be267fbc-a5ab-4616-86d7-4a4182e488db
Company Name;Arrow Electronics, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;713628ef-909e-4e75-a080-ef50c6e47c68
Company Name;ArvinMeritor, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;f6d6337f-43e9-4380-b5a0-8e5dde6a73ff
Company Name;Ashland Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;48f1153b-533c-4020-843a-a57ecfe40953
Company Name;Astoria Financial Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;126840f0-77e0-4474-8fea-aa4f9f04e74b
Company Name;AT&T Corp.;8b215071-3047-476f-b22a-7051eb7207fa  ;4156c151-94d8-4893-97c1-824b9ed6354c
Company Name;Atmel Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;b348d7c0-4108-456b-ad38-2311f4ece202
Company Name;Atmos Energy Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;4de1308c-5b8b-4a02-ae00-0a3325dc46cd
Company Name;Audiovox Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;eb0d76b8-cda9-421a-bbb3-509c2e8fc378
Company Name;Autoliv, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;a0f46e1e-9d8a-4569-b286-c51cf5148797
Company Name;Automatic Data Processing, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;71ae26e0-bfec-49e3-ab0e-7ceebf83778c
Company Name;AutoNation, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;04294042-7bf6-48fa-8ba5-699b484ceeb1
Company Name;AutoZone, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;2859a3ff-a6f9-42cd-8a8d-1a53b10f788c
Company Name;Avaya Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;7cbea852-5d9b-46dc-ae24-fe70e062b448
Company Name;Avery Dennison Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;e1fcf0e7-b987-4180-a20c-3e9839a62cee
Company Name;Avista Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;194f4576-545b-4e10-8c7f-dac7e4785d86
Company Name;Avnet, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;cfc56bda-ac15-4152-be78-c75bbca2dd05
Company Name;Baker Hughes Incorporated;8b215071-3047-476f-b22a-7051eb7207fa  ;19d5d8d2-f4b9-4d66-a9c8-56bd77b1402d
Company Name;Ball Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;a6963f2b-f433-4678-a9ee-4e8958b11c25
Company Name;Bank of America Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;afff155b-b9ca-4f7c-b491-12cd0c47c5c5
Company Name;The Bank of New York Company, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;b6fe0251-961b-4fa1-b55c-fa52e4c7a1a2
Company Name;Bank One Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;bbb19b10-bd1b-4441-9152-5a124510bed1
Company Name;Banknorth Group, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;f50ee177-1367-4cf0-89cd-562538a9516b
Company Name;Banta Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;c04bd1f9-bceb-4e7c-82fe-dc42d62585d5
Company Name;Barnes & Noble, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;e9f2f2c5-5754-4867-94ff-1878d75b4a86
Company Name;Bausch & Lomb Incorporated;8b215071-3047-476f-b22a-7051eb7207fa  ;4ae64d3e-2187-4248-abc0-b543a7bd9738
Company Name;Baxter International Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;22e8d988-044f-46f4-ae0b-4f6056f038bc
Company Name;BB&T Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;3d10ec87-7b3e-4897-b4cd-01bcd1554714
Company Name;The Bear Stearns Companies Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;746d5e2c-f3de-42ce-8fff-6544b76f0bf6
Company Name;Beazer Homes USA, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;209dbc00-3150-4107-84f5-118f5bbef19e
Company Name;Beckman Coulter, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;05ea7da4-e4cc-45e9-9c29-19e794bff8f9
Company Name;Becton, Dickinson and Company;8b215071-3047-476f-b22a-7051eb7207fa  ;4a952a76-f718-49f1-86eb-0ce2c290d4b2
Company Name;Bed Bath & Beyond Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;663d9251-e143-4b3a-8f5c-a0330c09af81
Company Name;Belk, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;4875ed97-c415-4341-acad-8973c7a2b13b
Company Name;Bell Microproducts Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;6fe94a54-9e26-48cc-b65f-97a99b86fafd
Company Name;BellSouth Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;45b89535-ebc2-432c-b4bc-166c069eebbf
Company Name;Belo Corp.;8b215071-3047-476f-b22a-7051eb7207fa  ;14476527-083e-4a06-bdab-73d927ca3e3b
Company Name;Bemis Company, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;aea9b04f-672e-4498-a933-02e735f6405c
Company Name;Benchmark Electronics, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;ec9efac5-47f4-46ca-83b6-ddbb652f6890
Company Name;Berkshire Hathaway Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;8eeb047b-4493-4cf3-80d3-a35d1ca60c94
Company Name;Best Buy Co., Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;15294d9f-3989-4e77-90dd-6c2a642d8397
Company Name;Bethlehem Steel Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;dc3ec9f6-23aa-4d25-89bc-a5981407ed83
Company Name;Beverly Enterprises, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;a425f656-a96a-4e19-828a-dfa1d086b86b
Company Name;Big Lots, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;a64b04c0-2e23-4144-b250-70c3b5abfad2
Company Name;BJ Services Company;8b215071-3047-476f-b22a-7051eb7207fa  ;6aa824d5-6ffa-4bc5-9588-4d6f6b74011a
Company Name;BJ's Wholesale Club, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;3d72f8dd-37c1-407a-a6f5-48e320434514
Company Name;The Black & Decker Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;adf988b7-735c-4a47-9a1b-5e60894443ad
Company Name;Black Hills Corporation;8b215071-3047-476f-b22a-7051eb7207fa  ;1c5654d2-77f5-4b38-a3b7-a8b3e691e707
Company Name;BMC Software, Inc.;8b215071-3047-476f-b22a-7051eb7207fa  ;bc0cb983-691b-4099-8987-40f2869ca003
Company Name;The Boeing Company;8b215071-3047-476f-b22a-7051eb7207fa  ;30823534-f8f3-4ad8-b965-a7c06e54072c
